ProspectID;Channel;Age_group;APR_offered;Grocery_spend;Travel_spend;Apparels_spend;DE_spend;response_ind;Income_Group;Autoloan_ind;Avg_monthly_spend;Avg_Monthly_balance;Avg_monthyl_payrate;student_loan_ind;Times_Mailed;No_of_tradelines
ATH00611;DM;55+; 12.99 ;678.29;519.4983585;1281.00;566.45;1;0-3000;1;2610.28;4711.80;0.27;1;8;8
ATH00612;DM;55+; 14.99 ;1805.52;2557.372628;1488.80;679.50;1;6000-9000;1;5951.92;11842.05;0.77;0;5;2
ATH00613;DM;55+; 14.99 ;1465.43;319.5444635;262.85;697.99;1;12000+;1;2283.75;4898.49;0.55;0;10;8
ATH00614;DM;35-55; 12.99 ;472.04;1293.177261;1452.46;436.83;1;9000-12000;0;3715.90;6290.79;0.75;1;6;3
ATH00615;DM;25-35; 14.99 ;327.99;1174.832367;779.01;520.74;1;12000+;1;2387.27;3079.89;0.38;0;9;7
ATH00616;DM;18-25; 14.99 ;950.87;643.4969485;940.93;943.94;1;9000-12000;1;2818.04;4663.93;0.17;1;7;5
ATH00617;DM;18-25; 16.99 ;803.68;1029.885899;18.97;946.47;1;6000-9000;1;1964.98;2619.92;0.29;1;10;8
ATH00618;DM;35-55; 14.99 ;379.15;1189.277411;1170.55;389.93;1;9000-12000;0;2908.28;3920.91;0.21;1;8;8
ATH00619;DM;18-25; 14.99 ;121.59;2315.600476;1099.32;124.65;1;3000-6000;0;3702.74;8510.35;0.83;0;6;5
ATH00620;DM;18-25; 12.99 ;1511.06;77.81244567;568.24;958.04;1;12000+;1;2366.36;4592.71;0.13;0;7;6
ATH00621;DM;18-25; 10.99 ;283.41;585.751869;1379.36;385.11;1;3000-6000;1;2503.67;2714.95;0.70;1;8;6
ATH00622;DM;55+; 14.99 ;1971.43;1471.659771;718.95;797.07;1;9000-12000;0;4336.33;7453.88;0.39;1;10;8
ATH00623;DM;55+; 12.99 ;817.81;293.8726437;320.33;416.68;1;9000-12000;0;1597.69;3572.43;0.26;0;9;6
ATH00624;DM;25-35; 12.99 ;283.87;1475.778367;1198.17;0.99;1;12000+;1;3156.95;9183.71;0.38;0;10;8
ATH00625;DM;35-55; 12.99 ;1781.58;850.6890212;848.78;220.54;1;12000+;0;3710.29;7113.94;0.49;1;8;6
ATH00626;DM;55+; 14.99 ;1203.01;580.9734704;1189.50;16.18;1;12000+;1;3264.55;7469.42;0.61;0;9;9
ATH00627;DM;35-55; 16.99 ;179.14;382.5698475;1016.52;681.77;1;9000-12000;1;1870.23;4777.84;0.73;0;7;7
ATH00628;DM;18-25; 16.99 ;30.82;255.6579659;722.28;135.65;1;9000-12000;0;1124.51;3312.24;0.65;0;8;7
ATH00629;DM;35-55; 16.99 ;1207.04;243.8167539;1426.66;348.16;1;9000-12000;0;2997.85;5481.52;0.41;0;10;8
ATH00630;DM;25-35; 10.99 ;1979.81;569.7508083;405.17;102.13;1;3000-6000;1;3213.70;6434.68;0.18;1;7;7
ATH00631;DM;25-35; 16.99 ;1727.87;1496.113523;1238.64;527.62;1;0-3000;0;4683.10;10861.81;0.48;1;8;5
ATH00632;DM;55+; 10.99 ;1499.10;810.942119;297.02;999.62;1;12000+;1;2729.25;5120.79;0.45;1;8;5
ATH00633;DM;18-25; 12.99 ;1390.60;980.5380287;340.43;940.24;1;9000-12000;1;2908.97;6102.31;0.43;1;7;6
ATH00634;DM;25-35; 16.99 ;892.67;117.5570775;1088.54;749.55;1;6000-9000;1;2374.53;5057.34;0.61;1;8;5
ATH00635;DM;25-35; 16.99 ;1968.99;298.9610114;134.56;933.56;1;3000-6000;0;2653.34;5550.13;0.31;0;7;6
ATH00636;DM;25-35; 10.99 ;509.29;390.0593301;1403.76;494.61;1;9000-12000;0;2497.81;7065.10;0.51;0;10;9
ATH00637;DM;55+; 14.99 ;671.64;2576.799626;190.71;935.77;1;12000+;0;3555.41;5006.59;0.78;0;6;6
ATH00638;DM;18-25; 12.99 ;901.43;889.44069;1437.05;960.77;1;6000-9000;0;3357.12;9847.93;0.70;0;9;9
ATH00639;DM;35-55; 14.99 ;1699.25;972.9313281;609.52;553.97;1;0-3000;1;3500.28;9985.95;0.16;0;9;7
ATH00640;DM;25-35; 14.99 ;1308.16;331.7289673;913.40;471.90;1;9000-12000;1;2827.12;6784.85;0.47;0;7;4
ATH00641;DM;25-35; 14.99 ;650.38;464.2033745;304.36;461.72;1;0-3000;1;1678.43;4510.07;0.44;0;9;6
ATH00642;DM;55+; 10.99 ;673.63;463.5671565;1140.53;649.16;1;0-3000;1;2479.48;5943.25;0.35;0;8;6
ATH00643;DM;25-35; 14.99 ;1283.18;2342.17635;413.42;335.26;1;12000+;1;4230.60;9006.55;0.74;1;10;8
ATH00644;DM;18-25; 10.99 ;240.56;546.6349116;1181.29;756.98;1;12000+;1;2262.73;2322.48;0.72;1;10;9
ATH00645;DM;55+; 10.99 ;1204.76;1036.88338;523.44;836.30;1;12000+;1;2968.40;7587.40;0.35;0;10;9
ATH00646;DM;25-35; 12.99 ;1977.54;1077.000681;485.96;540.17;1;12000+;1;3729.04;8205.05;0.36;0;8;5
ATH00647;DM;18-25; 16.99 ;1802.06;1102.07099;1037.64;290.99;1;0-3000;0;4226.80;6087.73;0.53;0;8;5
ATH00648;DM;35-55; 16.99 ;989.77;2151.072874;846.88;169.05;1;6000-9000;0;4222.60;9089.71;0.46;0;7;7
ATH00649;DM;55+; 14.99 ;938.53;1241.555781;1194.98;370.60;1;0-3000;1;3586.67;7494.17;0.34;1;9;8
ATH00650;DM;35-55; 10.99 ;252.63;922.2876283;1286.24;666.08;1;12000+;1;2647.61;4737.44;0.57;0;8;8
ATH00651;DM;18-25; 10.99 ;1958.94;877.816894;623.16;690.01;1;6000-9000;1;3669.94;4743.19;0.35;0;10;10
ATH00652;DM;25-35; 10.99 ;271.03;1435.451726;609.40;720.71;1;0-3000;1;2484.08;6012.04;0.32;1;7;7
ATH00653;DM;25-35; 14.99 ;328.30;806.0420863;290.85;130.82;1;9000-12000;1;1529.75;2114.11;0.18;0;9;9
ATH00654;DM;25-35; 10.99 ;1434.02;224.9308082;1423.16;302.11;1;12000+;1;3368.28;5203.78;0.51;1;10;9
ATH00655;DM;25-35; 10.99 ;1876.74;59.67180587;1148.14;896.19;1;6000-9000;1;3308.62;3476.94;0.70;0;10;8
ATH00656;DM;25-35; 10.99 ;1782.47;296.7647935;45.32;156.49;1;6000-9000;1;2319.72;3279.88;0.66;0;10;10
ATH00657;DM;55+; 14.99 ;1272.47;970.5152984;649.48;442.36;1;3000-6000;1;3098.63;7374.70;0.70;1;8;6
ATH00658;DM;35-55; 12.99 ;771.89;645.7971628;935.17;282.64;1;12000+;0;2730.26;4506.60;0.80;1;3;1
ATH00659;DM;35-55; 10.99 ;521.06;59.92376352;627.70;852.69;1;0-3000;0;1364.61;2972.00;0.34;1;7;6
ATH00660;DM;55+; 14.99 ;1712.42;1040.665497;857.81;274.99;1;6000-9000;1;3889.32;7337.17;0.21;0;9;6
ATH00661;DM;55+; 14.99 ;1885.22;1058.801768;97.22;852.15;1;9000-12000;1;3231.43;4652.06;0.57;0;8;6
ATH00662;DM;25-35; 16.99 ;1813.22;1242.823524;303.06;977.75;1;9000-12000;1;3651.70;8098.17;0.29;0;8;6
ATH00663;DM;55+; 12.99 ;1237.86;1102.494572;1341.64;562.53;1;0-3000;0;3936.53;11085.88;0.57;0;8;8
ATH00664;DM;25-35; 16.99 ;1848.32;2083.16777;515.25;167.11;1;12000+;0;4640.25;11974.60;0.73;0;5;5
ATH00665;DM;25-35; 16.99 ;392.35;1198.530393;779.41;567.81;1;12000+;0;2571.83;7250.61;0.17;1;9;6
ATH00666;DM;35-55; 16.99 ;1222.10;220.646825;206.36;113.16;1;9000-12000;1;1783.25;2753.57;0.41;1;10;7
ATH00667;DM;25-35; 14.99 ;900.37;501.0494031;11.98;798.50;1;6000-9000;0;1631.32;1861.44;0.68;0;7;7
ATH00668;DM;18-25; 10.99 ;6.84;6.863519133;1112.75;35.53;1;12000+;0;1309.88;2413.05;0.69;0;8;8
ATH00669;DM;55+; 16.99 ;1433.39;881.6599445;1326.06;446.53;1;0-3000;1;3800.12;8311.97;0.52;0;7;4
ATH00670;DM;35-55; 12.99 ;1191.52;120.8649782;1441.29;475.78;1;12000+;0;2928.89;7243.21;0.12;0;10;9
ATH00671;DM;55+; 12.99 ;840.97;216.586829;918.93;446.26;1;0-3000;0;2085.23;5820.05;0.10;1;7;5
ATH00672;DM;25-35; 12.99 ;924.01;629.9158535;981.26;994.31;1;12000+;0;2783.06;8104.29;0.21;0;9;7
ATH00673;DM;55+; 16.99 ;623.20;869.9542026;135.30;495.47;1;3000-6000;0;1809.47;5046.71;0.11;1;8;7
ATH00674;DM;25-35; 10.99 ;1118.64;282.1423709;1283.12;644.66;1;0-3000;0;2940.58;4738.39;0.53;1;10;8
ATH00675;DM;55+; 16.99 ;540.93;1066.526953;1287.40;984.14;1;12000+;1;3042.69;5537.22;0.46;0;10;8
ATH00676;DM;18-25; 10.99 ;1067.46;1476.910715;790.51;216.85;1;12000+;0;3545.11;9376.97;0.61;1;7;6
ATH00677;DM;18-25; 10.99 ;119.81;2914.090855;317.56;919.89;1;6000-9000;0;3707.46;9614.08;0.93;0;4;4
ATH00678;DM;25-35; 12.99 ;1285.56;2880.30492;1162.05;67.89;1;12000+;0;5626.03;14529.18;0.99;1;5;2
ATH00679;DM;35-55; 12.99 ;157.95;823.4251403;8.65;351.94;1;0-3000;0;1415.04;2555.78;0.97;1;5;3
ATH00680;DM;18-25; 12.99 ;1649.03;1125.213685;1320.54;310.07;1;12000+;1;4329.22;10006.07;0.36;1;10;9
ATH00681;DM;18-25; 10.99 ;1407.85;2340.359849;376.50;487.24;1;0-3000;1;4403.52;10888.07;0.47;1;8;7
ATH00682;DM;25-35; 16.99 ;1001.56;136.1192594;1156.89;769.55;1;6000-9000;1;2437.59;4351.10;0.64;0;8;5
ATH00683;DM;35-55; 16.99 ;618.34;1011.875914;1060.09;715.59;1;3000-6000;0;2935.51;7658.00;0.59;1;9;9
ATH00684;DM;25-35; 10.99 ;898.34;819.3576246;334.27;854.39;1;6000-9000;0;2220.36;4841.26;0.86;0;6;4
ATH00685;DM;35-55; 10.99 ;388.90;1327.041389;681.76;187.23;1;3000-6000;0;2653.61;4341.29;0.23;0;9;8
ATH00686;DM;55+; 12.99 ;935.96;750.6813606;784.60;983.86;1;12000+;1;2745.75;4781.84;0.33;0;8;6
ATH00687;DM;25-35; 10.99 ;777.89;1322.646997;946.15;900.62;1;3000-6000;0;3238.27;6723.46;0.26;1;10;9
ATH00688;DM;35-55; 10.99 ;235.88;275.0725406;1007.90;892.58;1;3000-6000;0;1809.89;2560.33;0.47;0;8;8
ATH00689;DM;35-55; 10.99 ;401.00;890.8540884;1210.05;390.75;1;6000-9000;0;2637.01;5794.32;0.47;0;8;7
ATH00690;DM;55+; 14.99 ;726.94;1159.671502;681.39;200.20;1;12000+;1;2771.46;5801.44;0.49;0;8;7
ATH00691;DM;18-25; 14.99 ;1896.05;2671.999736;1041.82;596.41;1;12000+;0;6026.61;13047.72;0.96;1;4;1
ATH00692;DM;55+; 16.99 ;1367.89;469.1282634;761.06;434.44;1;0-3000;1;2701.04;5471.77;0.61;0;10;9
ATH00693;DM;18-25; 16.99 ;1241.27;450.4074722;285.15;865.83;1;3000-6000;0;2263.49;5684.90;0.72;0;9;8
ATH00694;DM;25-35; 16.99 ;502.70;290.6256248;501.94;367.87;1;12000+;1;1501.37;2902.41;0.33;0;10;7
ATH00695;DM;18-25; 12.99 ;1252.53;1279.716308;694.60;732.30;1;6000-9000;0;3480.29;4820.98;0.73;0;10;7
ATH00696;DM;25-35; 16.99 ;1079.17;1295.331717;1055.99;238.80;1;0-3000;0;3594.49;10342.43;0.24;0;10;10
ATH00697;DM;55+; 12.99 ;742.25;1370.710665;705.44;518.83;1;9000-12000;0;3118.40;4594.81;0.68;0;7;7
ATH00698;DM;35-55; 12.99 ;536.17;133.7536038;1211.14;184.68;1;9000-12000;0;2073.78;2971.10;0.99;1;3;2
ATH00699;DM;35-55; 10.99 ;939.03;1139.186886;805.66;185.28;1;0-3000;1;3105.82;8624.46;0.38;0;7;7
ATH00700;DM;55+; 14.99 ;1482.38;1211.098662;609.25;200.92;1;3000-6000;1;3458.13;9629.23;0.12;0;8;8
ATH00701;DM;25-35; 12.99 ;354.14;1494.333248;206.53;604.59;1;3000-6000;1;2202.61;3319.03;0.12;1;8;5
ATH00702;DM;25-35; 12.99 ;1127.29;120.5779284;347.35;144.22;1;6000-9000;1;1722.09;4468.23;0.25;1;7;6
ATH00703;DM;55+; 12.99 ;1451.41;106.3491308;1416.97;850.90;1;0-3000;1;3105.66;3660.30;0.21;0;8;6
ATH00704;DM;25-35; 14.99 ;431.34;770.763711;1156.92;440.90;1;9000-12000;0;2616.47;6073.49;0.20;1;10;8
ATH00705;DM;25-35; 10.99 ;1350.51;1098.600453;937.32;511.66;1;9000-12000;0;3632.31;9233.23;0.78;1;3;2
ATH00706;DM;35-55; 14.99 ;1383.59;2048.109347;637.66;780.35;1;9000-12000;0;4373.27;11534.32;0.77;1;6;4
ATH00707;DM;18-25; 12.99 ;1968.91;750.7432677;1085.57;706.77;1;9000-12000;0;4060.10;11451.74;0.38;0;8;6
ATH00708;DM;18-25; 16.99 ;1267.21;1240.336513;272.65;496.56;1;12000+;0;2904.70;8462.09;0.29;0;10;10
ATH00709;DM;18-25; 10.99 ;1529.19;1228.801231;94.65;974.02;1;0-3000;0;3061.83;3285.78;0.63;0;6;3
ATH00710;DM;35-55; 14.99 ;310.38;323.6436967;1248.83;698.78;1;9000-12000;1;2066.23;3620.50;0.23;1;10;7
ATH00711;DM;35-55; 16.99 ;554.29;663.0026271;257.06;395.57;1;12000+;0;1614.77;3025.61;0.50;0;8;6
ATH00712;DM;55+; 16.99 ;366.75;2792.414531;502.02;222.95;1;6000-9000;0;4054.10;10474.21;0.89;0;4;4
ATH00713;DM;25-35; 12.99 ;1640.80;1099.09618;919.00;595.61;1;3000-6000;1;3886.96;8735.41;0.18;1;9;9
ATH00714;DM;25-35; 14.99 ;913.25;2559.617599;418.57;466.11;1;9000-12000;1;4017.66;7261.07;0.74;1;8;8
ATH00715;DM;25-35; 14.99 ;450.41;583.038301;1459.83;41.44;1;12000+;1;2686.62;5275.93;0.28;0;10;10
ATH00716;DM;18-25; 12.99 ;655.24;1111.852575;23.23;480.88;1;3000-6000;0;1977.51;2264.45;0.15;1;7;4
ATH00717;DM;35-55; 10.99 ;55.44;109.9810662;60.68;649.84;1;6000-9000;1;433.22;641.75;0.35;0;9;8
ATH00718;DM;35-55; 12.99 ;1355.22;986.7695513;1148.53;367.36;1;12000+;1;3623.95;4565.22;0.40;1;10;10
ATH00719;DM;18-25; 16.99 ;327.49;723.8315754;49.47;96.66;1;0-3000;1;1206.65;2331.61;0.40;1;10;8
ATH00720;DM;55+; 12.99 ;267.72;1086.456465;454.56;429.44;1;3000-6000;1;2023.85;2432.73;0.70;0;7;7
ATH00721;DM;25-35; 10.99 ;1806.03;1477.352569;172.66;140.51;1;9000-12000;1;3748.96;4491.59;0.72;0;10;10
ATH00722;DM;18-25; 14.99 ;1265.78;908.8678113;209.60;832.52;1;6000-9000;1;2648.25;4153.77;0.51;1;10;7
ATH00723;DM;55+; 12.99 ;1962.56;1168.610858;539.92;63.88;1;12000+;0;3927.93;7019.83;0.44;0;7;4
ATH00724;DM;55+; 12.99 ;681.85;955.6775565;99.74;521.04;1;9000-12000;1;2007.80;5819.50;0.66;1;9;8
ATH00725;DM;35-55; 14.99 ;1692.02;656.4747938;952.62;723.93;1;6000-9000;0;3442.39;8902.99;0.53;0;9;6
ATH00726;DM;55+; 14.99 ;1221.27;828.5279527;1134.59;335.42;1;6000-9000;1;3382.73;8364.57;0.53;0;9;6
ATH00727;DM;35-55; 12.99 ;1754.45;67.96495183;0.55;653.95;1;12000+;0;2115.23;4696.84;0.65;0;4;2
ATH00728;DM;55+; 12.99 ;1637.33;1160.880601;62.13;715.74;1;9000-12000;0;3128.93;6850.78;0.65;0;4;1
ATH00729;DM;35-55; 14.99 ;112.95;1112.671591;119.16;386.29;1;6000-9000;0;1641.66;2196.95;0.22;0;10;7
ATH00730;DM;25-35; 10.99 ;218.13;1150.577502;46.29;894.95;1;9000-12000;0;1576.08;3886.65;0.14;0;10;8
ATH00731;DM;18-25; 14.99 ;403.66;105.2864464;882.50;386.97;1;0-3000;0;1643.10;2283.34;0.35;0;8;5
ATH00732;DM;55+; 12.99 ;271.87;351.787762;355.14;348.93;1;9000-12000;0;1177.93;3398.01;0.47;0;9;6
ATH00733;DM;35-55; 12.99 ;1764.71;845.0740038;1470.57;971.55;1;0-3000;1;4377.78;9254.46;0.57;1;7;6
ATH00734;DM;18-25; 14.99 ;1987.92;248.233769;508.01;637.13;1;9000-12000;0;2931.07;7885.00;0.52;0;7;7
ATH00735;DM;18-25; 14.99 ;58.42;340.4725374;761.71;711.84;1;0-3000;1;1264.38;1959.24;0.62;0;7;6
ATH00736;DM;25-35; 16.99 ;1963.29;819.6815026;711.35;389.80;1;0-3000;0;3788.80;4567.54;0.59;0;7;4
ATH00737;DM;55+; 16.99 ;1154.94;173.8783681;1123.89;193.28;1;12000+;0;2619.41;6800.37;0.44;0;7;4
ATH00738;DM;35-55; 14.99 ;1606.37;128.8306804;1351.00;316.83;1;6000-9000;1;3196.67;5971.88;0.42;1;10;10
ATH00739;DM;25-35; 14.99 ;298.40;175.4925234;821.43;865.31;1;6000-9000;0;1556.18;3696.93;0.13;0;9;6
ATH00740;DM;25-35; 10.99 ;1579.75;1084.46728;138.99;397.72;1;3000-6000;1;2984.90;7383.35;0.11;0;10;7
ATH00741;DM;55+; 16.99 ;315.77;1004.09333;656.38;954.95;1;12000+;0;2191.51;3015.99;0.26;0;8;8
ATH00742;DM;55+; 16.99 ;1491.02;710.5164326;1063.85;259.09;1;12000+;0;3498.64;3586.48;0.46;0;9;6
ATH00743;DM;35-55; 12.99 ;753.00;683.2386486;244.81;28.10;1;0-3000;1;1786.53;3067.82;0.73;0;7;7
ATH00744;DM;25-35; 12.99 ;1468.12;1061.191719;1171.03;411.25;1;9000-12000;0;3874.92;6609.70;0.39;0;8;7
ATH00745;DM;18-25; 10.99 ;1783.95;69.77627614;945.22;532.93;1;0-3000;0;3076.06;3207.72;0.29;0;8;6
ATH00746;DM;25-35; 12.99 ;1186.64;374.5161583;1415.59;374.00;1;6000-9000;1;3265.92;4631.39;0.32;1;7;4
ATH00747;DM;18-25; 16.99 ;1082.61;1241.80341;705.46;905.35;1;9000-12000;1;3272.99;7830.18;0.18;1;8;6
ATH00748;DM;55+; 16.99 ;78.61;1451.03078;1140.61;894.36;1;3000-6000;0;2859.28;4602.92;0.49;0;9;8
ATH00749;DM;55+; 12.99 ;1325.58;462.2574704;643.86;835.55;1;12000+;1;2613.41;5731.49;0.38;1;9;7
ATH00750;DM;25-35; 14.99 ;34.29;485.8020164;101.84;527.04;1;12000+;0;879.15;964.64;0.82;0;6;6
ATH00751;DM;18-25; 10.99 ;1797.62;915.563693;232.70;780.03;1;3000-6000;1;3076.30;8295.65;0.37;0;7;6
ATH00752;DM;18-25; 10.99 ;971.79;2185.9002;937.65;949.71;1;3000-6000;1;4227.49;7840.78;0.34;1;7;4
ATH00753;DM;18-25; 16.99 ;1594.55;2034.67642;442.35;679.57;1;9000-12000;0;4501.00;11541.86;0.98;0;5;5
ATH00754;DM;55+; 16.99 ;436.99;1018.530182;1281.05;122.90;1;12000+;1;2875.07;4292.94;0.66;0;9;7
ATH00755;DM;55+; 10.99 ;125.13;1499.144692;1241.60;445.32;1;6000-9000;1;3147.93;7538.24;0.49;1;7;7
ATH00756;DM;35-55; 16.99 ;1106.28;2307.069108;1238.34;393.39;1;9000-12000;0;4834.60;6876.65;0.86;0;5;3
ATH00757;DM;35-55; 14.99 ;175.19;516.1320294;424.49;680.09;1;9000-12000;0;1373.77;1925.60;0.14;0;10;8
ATH00758;DM;35-55; 12.99 ;832.85;203.6288739;97.15;455.39;1;9000-12000;1;1325.15;3745.47;0.24;1;8;8
ATH00759;DM;35-55; 12.99 ;134.22;856.8598576;887.59;611.88;1;9000-12000;1;1997.62;5936.77;0.54;0;10;8
ATH00760;DM;25-35; 12.99 ;1682.81;942.4482318;1040.84;716.10;1;3000-6000;1;3792.31;10414.03;0.70;0;8;7
ATH00761;DM;18-25; 10.99 ;145.52;1350.685227;1380.76;567.85;1;9000-12000;1;3132.75;4482.43;0.35;0;8;5
ATH00762;DM;35-55; 16.99 ;1620.22;11.08995954;628.74;365.84;1;12000+;1;2427.29;6566.24;0.61;0;7;4
ATH00763;DM;25-35; 10.99 ;797.02;611.7258412;694.40;905.17;1;3000-6000;1;2311.78;3838.69;0.37;1;8;5
ATH00764;DM;35-55; 12.99 ;1989.66;516.8084809;476.15;717.05;1;12000+;1;3143.01;4176.26;0.31;1;10;10
ATH00765;DM;55+; 12.99 ;1113.79;177.8608343;513.66;194.24;1;6000-9000;0;1985.38;3550.27;0.14;1;8;8
ATH00766;DM;25-35; 12.99 ;575.81;300.4085571;1047.47;864.61;1;6000-9000;0;2069.26;6119.26;0.46;1;7;5
ATH00767;DM;18-25; 12.99 ;893.19;954.1593106;1470.72;66.82;1;3000-6000;0;3597.93;8859.87;0.45;0;7;4
ATH00768;DM;55+; 12.99 ;957.72;1193.76193;1292.82;233.19;1;6000-9000;1;3628.02;4927.90;0.64;0;8;6
ATH00769;DM;18-25; 16.99 ;444.30;386.7402583;1382.24;742.48;1;6000-9000;0;2405.24;2698.61;0.45;1;8;5
ATH00770;DM;55+; 14.99 ;1746.47;139.3052824;1171.29;137.71;1;9000-12000;1;3204.46;6164.72;0.55;0;7;7
ATH00771;DM;25-35; 14.99 ;1527.72;131.5067393;1218.73;871.15;1;3000-6000;0;3144.78;9303.80;0.17;0;10;8
ATH00772;DM;18-25; 12.99 ;1566.95;600.5917508;216.68;106.81;1;12000+;0;2489.19;7145.41;0.18;0;10;8
ATH00773;DM;35-55; 12.99 ;924.00;79.04820226;613.43;211.20;1;6000-9000;0;1816.83;1970.87;0.64;1;10;10
ATH00774;DM;25-35; 16.99 ;1019.38;2125.995325;942.71;353.77;1;0-3000;0;4216.49;5602.39;0.85;0;5;5
ATH00775;DM;35-55; 10.99 ;732.55;932.7969583;1287.82;977.30;1;12000+;1;3221.85;8274.41;0.37;0;9;9
ATH00776;DM;35-55; 14.99 ;1648.92;399.1286917;266.36;885.39;1;12000+;1;2528.86;2928.85;0.33;0;10;10
ATH00777;DM;35-55; 12.99 ;712.07;248.6631991;224.92;671.53;1;0-3000;1;1350.00;2102.37;0.50;0;9;9
ATH00778;DM;18-25; 16.99 ;1764.08;1171.296698;961.25;350.40;1;0-3000;1;4040.45;6806.53;0.37;0;7;5
ATH00779;DM;35-55; 10.99 ;391.27;2547.803223;667.08;515.81;1;12000+;0;3775.68;10339.61;0.70;0;4;4
ATH00780;DM;55+; 14.99 ;770.18;875.210065;92.65;742.23;1;12000+;0;1874.37;2145.05;0.51;0;7;6
ATH00781;DM;18-25; 12.99 ;1079.84;681.6465622;195.64;693.10;1;3000-6000;1;2147.59;4227.05;0.32;0;9;6
ATH00782;DM;25-35; 10.99 ;434.41;559.5156478;867.82;503.68;1;3000-6000;1;2294.20;3697.35;0.87;0;5;3
ATH00783;DM;18-25; 16.99 ;763.63;559.9909794;789.59;834.67;1;0-3000;1;2313.49;3857.97;0.26;0;8;5
ATH00784;DM;18-25; 16.99 ;1143.98;883.3441639;1124.87;322.21;1;6000-9000;0;3356.11;5971.31;0.16;0;7;6
ATH00785;DM;55+; 10.99 ;1093.50;1202.364858;292.86;784.26;1;3000-6000;1;2886.99;3905.60;0.60;1;9;6
ATH00786;DM;18-25; 10.99 ;1328.90;1083.371282;1485.33;637.93;1;12000+;0;4070.04;4304.69;0.50;1;8;7
ATH00787;DM;55+; 10.99 ;217.68;455.0318402;876.14;144.45;1;3000-6000;1;1662.92;4441.02;0.44;0;10;7
ATH00788;DM;18-25; 16.99 ;1015.77;570.3125635;668.51;884.86;1;12000+;1;2385.26;7010.77;0.48;0;7;5
ATH00789;DM;55+; 10.99 ;630.09;199.4073002;206.19;201.21;1;3000-6000;0;1312.01;2446.28;0.16;0;10;8
ATH00790;DM;25-35; 12.99 ;798.11;1350.531494;1384.32;461.65;1;3000-6000;1;3720.58;6672.14;0.71;0;9;9
ATH00791;DM;25-35; 10.99 ;1335.95;279.1371385;804.10;970.47;1;0-3000;1;2640.43;7181.50;0.51;1;8;6
ATH00792;DM;35-55; 10.99 ;868.76;320.2691694;886.70;805.47;1;6000-9000;1;2227.16;3955.78;0.66;0;7;4
ATH00793;DM;35-55; 10.99 ;468.24;255.4294269;1117.38;628.76;1;12000+;0;2018.18;5383.24;0.16;0;9;7
ATH00794;DM;18-25; 14.99 ;367.42;617.31408;883.33;868.47;1;9000-12000;1;2146.74;2163.78;0.61;0;8;7
ATH00795;DM;18-25; 16.99 ;347.57;522.0333429;97.39;225.85;1;3000-6000;1;1248.33;2090.13;0.33;0;10;9
ATH00796;DM;35-55; 16.99 ;1718.09;36.12254698;574.41;82.97;1;0-3000;0;2592.06;4973.89;0.53;0;8;7
ATH00797;DM;55+; 10.99 ;294.82;1245.452052;71.30;141.43;1;9000-12000;0;2102.50;5780.02;0.64;0;5;3
ATH00798;DM;18-25; 10.99 ;576.53;1317.932695;1429.38;38.72;1;6000-9000;1;3510.09;5637.29;0.23;0;7;4
ATH00799;DM;18-25; 14.99 ;580.85;819.3749606;64.13;917.26;1;0-3000;0;1702.86;4251.10;0.74;0;7;5
ATH00800;DM;25-35; 10.99 ;798.41;134.8210287;461.80;56.86;1;3000-6000;0;1636.74;4071.76;0.83;1;4;1
ATH00801;DM;25-35; 10.99 ;479.36;1196.027929;1331.18;320.81;1;9000-12000;1;3238.50;9261.67;0.72;1;9;9
ATH00802;DM;55+; 14.99 ;1026.76;1347.11747;693.27;657.65;1;12000+;1;3327.52;8126.40;0.74;1;7;5
ATH00803;DM;35-55; 14.99 ;1154.17;7.957131654;88.29;590.53;1;6000-9000;1;1491.44;1639.55;0.41;0;7;4
ATH00804;DM;35-55; 10.99 ;1316.30;386.1634546;105.05;312.27;1;3000-6000;1;1990.84;5500.86;0.33;1;9;7
ATH00805;DM;35-55; 14.99 ;477.85;803.9798293;893.29;78.48;1;3000-6000;0;2308.13;6228.49;0.88;0;5;4
ATH00806;DM;35-55; 10.99 ;792.96;387.2444582;1498.39;583.38;1;3000-6000;0;2792.71;6608.84;0.21;1;8;7
ATH00807;DM;35-55; 16.99 ;1666.36;2776.673541;840.94;141.39;1;6000-9000;0;5410.08;12423.06;0.65;0;3;2
ATH00808;DM;18-25; 14.99 ;797.59;974.7702322;1208.81;569.21;1;0-3000;1;3097.00;3110.98;0.20;1;9;6
ATH00809;DM;55+; 12.99 ;1316.89;652.056398;1261.87;337.12;1;12000+;1;3497.00;4091.12;0.28;0;10;10
ATH00810;DM;18-25; 14.99 ;932.41;460.2687942;595.72;371.09;1;3000-6000;0;2247.10;3347.32;0.18;0;10;10
ATH00811;DM;55+; 16.99 ;1813.31;1368.112659;1162.52;85.69;1;9000-12000;1;4576.83;13636.27;0.42;1;7;4
ATH00812;DM;55+; 16.99 ;554.13;843.3567435;1307.21;223.36;1;12000+;1;2894.88;4461.60;0.69;1;8;6
ATH00813;DM;18-25; 14.99 ;881.51;212.7095209;758.06;41.83;1;6000-9000;1;2084.02;4515.08;0.20;1;8;8
ATH00814;DM;18-25; 14.99 ;1863.53;1361.641156;618.99;48.18;1;9000-12000;0;4023.02;9251.71;0.25;1;8;8
